model_key,provider,model_name,case_id,query,tags,parse_success,timed_out,error,latency_ms,keywords_pred,date_from_pred,date_to_pred,time_from_pred,time_to_pred,predicted_urls,expected_keywords,expected_date_from,expected_date_to,expected_time_from,expected_time_to,expected_relevant_urls
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-005A,events on 2026-03-31 about dared dream,date|topic|temporal,1,0,,3559.441,dare|dream|program|project|vision|goal|aspiration|ambition|inspire|motivate|encourage|empower|community|outreach|nonprofit|service|volunteer,2026-03-31,2026-04-30,,,https://unl.campuslabs.com/engage/event/12378605|https://unl.campuslabs.com/engage/event/12378390|https://unl.campuslabs.com/engage/event/12378425|https://unl.campuslabs.com/engage/event/11929546|https://unl.campuslabs.com/engage/event/12110573|https://events.unl.edu/2026/04/21/198606/|https://events.unl.edu/2026/04/21/198547/|https://unl.campuslabs.com/engage/event/11901081|https://unl.campuslabs.com/engage/event/11901082|https://unl.campuslabs.com/engage/event/12401781,dared|dream|screening,2026-03-31,2026-03-31,,,https://events.unl.edu/2026/03/31/198107/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-005B,dared dream on 2026-03-31 after 17:00,date|time|topic|temporal,1,0,,3356.570,dream|dare|inspire|motivate|aspire|ambition|goal|target|vision|aim|strive,2026-04-01,2026-04-30,17:00,23:59,https://events.unl.edu/2026/04/29/197169/|https://events.unl.edu/2026/04/23/198330/|https://events.unl.edu/2026/04/30/198330/|https://events.unl.edu/2026/04/22/196636/|https://events.unl.edu/2026/04/23/197727/|https://events.unl.edu/2026/04/27/198785/|https://events.unl.edu/2026/04/28/197857/|https://events.unl.edu/2026/04/29/196636/|https://unl.campuslabs.com/engage/event/11906751|https://unl.campuslabs.com/engage/event/11977941,dared|dream|screening,2026-03-31,2026-03-31,17:00,,https://events.unl.edu/2026/03/31/198107/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-005C,dared dream on 2026-03-31 before 19:00,date|time|topic|temporal,1,0,,3092.124,dream|dare|inspire|motivate|aspire|ambition|goal|target|vision|aim|strive,2026-03-31,2026-03-31,09:00,19:00,,dared|dream|screening,2026-03-31,2026-03-31,,19:00,https://events.unl.edu/2026/03/31/198107/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-006A,events on 2026-03-31 about thompson forum,date|topic|temporal,1,0,,3636.458,thompson|forum|meeting|gathering|conference|symposium|seminar|workshop|panel|discussion|talk|presentation|lecture|speech|debate|roundtable|town hall|community|outreach,2026-03-31,2026-03-31,,,,thompson|forum|americas,2026-03-31,2026-03-31,,,https://events.unl.edu/2026/03/31/193850/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-006B,thompson forum on 2026-03-31 after 18:30,date|time|topic|temporal,1,0,,3627.435,thompson|forum|meeting|conference|gathering|session|panel|discussion|talk|lecture|presentation|debate|seminar|workshop|symposium|summit|convention|exhibition|trade show|fair|expo,2026-03-31,2026-03-31,18:30,,,thompson|forum|americas,2026-03-31,2026-03-31,18:30,,https://events.unl.edu/2026/03/31/193850/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-006C,thompson forum on 2026-03-31 before 20:30,date|time|topic|temporal,1,0,,3664.398,thompson|forum|meeting|gathering|conference|symposium|seminar|panel|discussion|talk|lecture|presentation|debate|roundtable|workshop|session|series|speaker|moderator|chair|host|organizer,2026-03-31,2026-03-31,00:00,20:30,,thompson|forum|americas,2026-03-31,2026-03-31,,20:30,https://events.unl.edu/2026/03/31/193850/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-007A,events on 2026-04-01 about servsafe training,date|topic|temporal,1,0,,3383.962,servsafe|training|food|safety|certification|program|course|education|health|wellness|nutrition|service|community|outreach|nonprofit,2026-04-01,2026-04-30,,,https://events.unl.edu/2026/04/21/198547/|https://unl.campuslabs.com/engage/event/12378858|https://events.unl.edu/2026/04/21/194804/|https://events.unl.edu/2026/04/24/196885/|https://events.unl.edu/2026/04/27/196306/|https://unl.campuslabs.com/engage/event/12110573|https://events.unl.edu/2026/04/21/198606/|https://events.unl.edu/2026/04/22/198948/|https://events.unl.edu/2026/04/29/196307/|https://events.unl.edu/2026/04/30/197926/,servsafe|training,2026-04-01,2026-04-01,,,https://events.unl.edu/2026/04/01/197086/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-007B,servsafe training on 2026-04-01 after 08:30,date|time|topic|temporal,1,0,,3383.389,training|servsafe|safety|food|service|volunteer|community|outreach|nonprofit,2026-04-01,2026-04-30,08:30,,https://unl.campuslabs.com/engage/event/12378605|https://unl.campuslabs.com/engage/event/12378390|https://unl.campuslabs.com/engage/event/12378425|https://unl.campuslabs.com/engage/event/11929546|https://unl.campuslabs.com/engage/event/12110573|https://events.unl.edu/2026/04/22/198948/|https://events.unl.edu/2026/04/22/198261/|https://events.unl.edu/2026/04/29/198261/|https://unl.campuslabs.com/engage/event/12436325|https://unl.campuslabs.com/engage/event/12052902,servsafe|training,2026-04-01,2026-04-01,08:30,,https://events.unl.edu/2026/04/01/197086/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-007C,servsafe training on 2026-04-01 before 10:30,date|time|topic|temporal,1,0,,3283.442,servsafe|training|safety|food|service|community|volunteer|nonprofit|health|wellness|education,2026-04-01,2026-04-30,09:00,10:30,https://events.unl.edu/2026/04/21/194804/|https://events.unl.edu/2026/04/24/196885/|https://events.unl.edu/2026/04/24/196873/|https://events.unl.edu/2026/04/24/198738/|https://events.unl.edu/2026/04/25/195342/|https://events.unl.edu/2026/04/28/194252/|https://events.unl.edu/2026/04/22/199288/|https://events.unl.edu/2026/04/22/199300/|https://events.unl.edu/2026/04/22/198947/|https://events.unl.edu/2026/04/22/198967/,servsafe|training,2026-04-01,2026-04-01,,10:30,https://events.unl.edu/2026/04/01/197086/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-008A,events on 2026-04-01 about conference great,date|topic|temporal,1,0,,3830.830,conference|great|meeting|gathering|symposium|seminar|workshop|panel|session|talk|presentation|speech|keynote|speaker|attendee|participant|audience|community|networking|collaboration|partnership|cooperation,2026-04-01,2026-04-30,,,https://events.unl.edu/2026/04/21/194804/|https://unl.campuslabs.com/engage/event/12378858|https://unl.campuslabs.com/engage/event/12052902|https://events.unl.edu/2026/04/21/197565/|https://unl.campuslabs.com/engage/event/11906751|https://unl.campuslabs.com/engage/event/12086997|https://unl.campuslabs.com/engage/event/11906752|https://unl.campuslabs.com/engage/event/11984960|https://unl.campuslabs.com/engage/event/12274227|https://unl.campuslabs.com/engage/event/12086998,conference|great|plains,2026-04-01,2026-04-01,,,https://events.unl.edu/2026/04/01/195641/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-008B,conference great on 2026-04-01 after 09:00,date|time|topic|temporal,1,0,,3453.558,conference|great|meeting|gathering|symposium|seminar|workshop|panel|session|talk|presentation|speaker|attendee|participant|organizer,2026-04-01,2026-04-30,09:00,,https://events.unl.edu/2026/04/21/194804/|https://events.unl.edu/2026/04/21/197565/|https://unl.campuslabs.com/engage/event/12052902|https://events.unl.edu/2026/04/25/198309/|https://unl.campuslabs.com/engage/event/12184575|https://unl.campuslabs.com/engage/event/12413538|https://unl.campuslabs.com/engage/event/12421114|https://unl.campuslabs.com/engage/event/12022289|https://unl.campuslabs.com/engage/event/11982466|https://unl.campuslabs.com/engage/event/12385693,conference|great|plains,2026-04-01,2026-04-01,09:00,,https://events.unl.edu/2026/04/01/195641/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-008C,conference great on 2026-04-01 before 11:00,date|time|topic|temporal,1,0,,3543.086,conference|great|meeting|gathering|symposium|seminar|workshop|panel|session|talk|presentation|speaker|organizer|volunteer|service|community|outreach|nonprofit,2026-04-01,2026-04-30,00:00,11:00,https://unl.campuslabs.com/engage/event/11984960|https://unl.campuslabs.com/engage/event/12033629|https://events.unl.edu/2026/04/21/194804/|https://events.unl.edu/2026/04/25/198309/|https://unl.campuslabs.com/engage/event/11974955|https://events.unl.edu/2026/04/23/199302/|https://events.unl.edu/2026/04/23/198950/|https://events.unl.edu/2026/04/24/199085/|https://events.unl.edu/2026/04/24/198305/|https://events.unl.edu/2026/04/25/199086/,conference|great|plains,2026-04-01,2026-04-01,,11:00,https://events.unl.edu/2026/04/01/195641/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-009A,events on 2026-04-01 about great plains,date|topic|temporal,1,0,,4241.244,great|plains|conference|symposium|seminar|workshop|meeting|gathering|get-together|reunion|celebration|festival|fair|trade show|exhibition|showcase|presentation|talk|lecture|panel discussion|roundtable|forum|debate|competition|contest|tournament|game|activity|program|schedule|calendar|agenda,2026-04-01,2026-04-30,,,https://unl.campuslabs.com/engage/event/12145402|https://events.unl.edu/2026/04/21/197565/|https://unl.campuslabs.com/engage/event/12052902|https://unl.campuslabs.com/engage/event/12417882|https://unl.campuslabs.com/engage/event/11977941|https://unl.campuslabs.com/engage/event/12363090|https://events.unl.edu/2026/04/19/198228/|https://events.unl.edu/2026/04/20/198228/|https://events.unl.edu/2026/04/21/198228/|https://events.unl.edu/2026/04/22/198228/,great|plains|talk,2026-04-01,2026-04-01,,,https://events.unl.edu/2026/04/01/198727/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-009B,great plains on 2026-04-01 after 09:00,date|time|topic|temporal,1,0,,3419.429,great|plains|conference|symposium|meeting|gathering|forum|seminar|workshop|exhibition|trade show|fair|showcase|expo,2026-04-01,2026-04-30,09:00,,https://unl.campuslabs.com/engage/event/12363090|https://events.unl.edu/2026/04/21/197565/|https://events.unl.edu/2026/04/23/198237/|https://events.unl.edu/2026/04/24/198238/|https://events.unl.edu/2026/04/25/198240/|https://unl.campuslabs.com/engage/event/11977941|https://events.unl.edu/2026/04/23/189659/|https://events.unl.edu/2026/04/24/189659/|https://unl.campuslabs.com/engage/event/12421114|https://unl.campuslabs.com/engage/event/12302854,great|plains|talk,2026-04-01,2026-04-01,09:00,,https://events.unl.edu/2026/04/01/198727/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-009C,great plains on 2026-04-01 before 11:00,date|time|topic|temporal,1,0,,3426.468,great|plains|conference|symposium|meeting|gathering|reunion|get-together|social|networking|community|regional|local,2026-04-01,2026-04-30,00:00,10:59,https://unl.campuslabs.com/engage/event/11984960|https://events.unl.edu/2026/04/21/196878/|https://unl.campuslabs.com/engage/event/11974955|https://unl.campuslabs.com/engage/event/12033629|https://unl.campuslabs.com/engage/event/12075947|https://unl.campuslabs.com/engage/event/12028389|https://unl.campuslabs.com/engage/event/12004160|https://unl.campuslabs.com/engage/event/12131716|https://unl.campuslabs.com/engage/event/12004161|https://unl.campuslabs.com/engage/event/12131717,great|plains|talk,2026-04-01,2026-04-01,,11:00,https://events.unl.edu/2026/04/01/198727/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-010A,events on 2026-04-01 about community care,date|topic|temporal,1,0,,3560.269,community|care|volunteer|service|nonprofit|outreach|charity|donation|fundraiser|program|initiative|project|organization|group|team,2026-04-01,2026-04-30,,,https://events.unl.edu/2026/04/21/198606/|https://unl.campuslabs.com/engage/event/12110573|https://events.unl.edu/2026/04/21/198547/|https://unl.campuslabs.com/engage/event/12378425|https://unl.campuslabs.com/engage/event/11901081|https://unl.campuslabs.com/engage/event/11901082|https://unl.campuslabs.com/engage/event/12028389|https://unl.campuslabs.com/engage/event/12378605|https://unl.campuslabs.com/engage/event/12378390|https://unl.campuslabs.com/engage/event/11929546,community|care|days,2026-04-01,2026-04-01,,,https://events.unl.edu/2026/04/01/195719/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-010B,community care on 2026-04-01 after 11:00,date|time|topic|temporal,1,0,,3212.629,community|care|service|nonprofit|volunteer|outreach|helping|assistance,2026-04-01,2026-04-30,11:00,,https://unl.campuslabs.com/engage/event/11929546|https://events.unl.edu/2026/04/21/198606/|https://events.unl.edu/2026/04/21/198547/|https://events.unl.edu/2026/04/22/195934/|https://events.unl.edu/2026/04/23/195935/|https://events.unl.edu/2026/04/29/195934/|https://events.unl.edu/2026/04/30/195935/|https://unl.campuslabs.com/engage/event/12378605|https://unl.campuslabs.com/engage/event/12378390|https://unl.campuslabs.com/engage/event/12378425,community|care|days,2026-04-01,2026-04-01,11:00,,https://events.unl.edu/2026/04/01/195719/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-010C,community care on 2026-04-01 before 13:00,date|time|topic|temporal,1,0,,3212.335,community|care|service|nonprofit|volunteer|outreach|helping|assistance,2026-04-01,2026-04-30,00:00,13:00,https://events.unl.edu/2026/04/22/195934/|https://events.unl.edu/2026/04/23/195935/|https://events.unl.edu/2026/04/29/195934/|https://events.unl.edu/2026/04/30/195935/|https://events.unl.edu/2026/04/22/199243/|https://unl.campuslabs.com/engage/event/11901081|https://unl.campuslabs.com/engage/event/11901082|https://events.unl.edu/2026/04/22/199205/|https://events.unl.edu/2026/04/30/199207/|https://unl.campuslabs.com/engage/event/12434628,community|care|days,2026-04-01,2026-04-01,,13:00,https://events.unl.edu/2026/04/01/195719/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-011A,events on 2026-04-01 about food trucks,date|topic|temporal,1,0,,3400.230,food|trucks|catering|mobile|street|eats|dining|outdoor|festival|fair|market|celebration,2026-04-01,2026-04-30,,,https://events.unl.edu/2026/04/22/198261/|https://events.unl.edu/2026/04/29/198261/|https://unl.campuslabs.com/engage/event/12378858|https://events.unl.edu/2026/04/21/197664/|https://events.unl.edu/2026/04/24/199185/|https://events.unl.edu/2026/04/23/198237/|https://events.unl.edu/2026/04/24/198238/|https://events.unl.edu/2026/04/25/198240/|https://events.unl.edu/2026/04/27/198785/|https://events.unl.edu/2026/04/28/198432/,food|trucks|nic,2026-04-01,2026-04-01,,,https://events.unl.edu/2026/04/01/198261/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-011B,food trucks on 2026-04-01 after 11:00,date|time|topic|temporal,1,0,,3324.032,food|trucks|catering|mobile|kitchen|culinary|street|eats|dining|outdoor|festival,2026-04-01,2026-04-30,11:00,,https://events.unl.edu/2026/04/22/198261/|https://events.unl.edu/2026/04/29/198261/|https://events.unl.edu/2026/04/21/197664/|https://events.unl.edu/2026/04/24/199185/|https://events.unl.edu/2026/04/27/198785/|https://events.unl.edu/2026/04/30/198788/|https://unl.campuslabs.com/engage/event/12378858|https://events.unl.edu/2026/04/21/198812/|https://events.unl.edu/2026/04/22/198948/|https://events.unl.edu/2026/04/23/199232/,food|trucks|nic,2026-04-01,2026-04-01,11:00,,https://events.unl.edu/2026/04/01/198261/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-011C,food trucks on 2026-04-01 before 13:00,date|time|topic|temporal,1,0,,3308.250,food|trucks|catering|culinary|mobile|street|eats|dining|outdoor|festival,2026-04-01,2026-04-30,00:00,13:00,https://events.unl.edu/2026/04/22/198261/|https://events.unl.edu/2026/04/29/198261/|https://unl.campuslabs.com/engage/event/12424030|https://events.unl.edu/2026/04/28/198432/|https://events.unl.edu/2026/04/29/198787/|https://events.unl.edu/2026/04/19/198228/|https://events.unl.edu/2026/04/20/198228/|https://events.unl.edu/2026/04/20/197678/|https://events.unl.edu/2026/04/21/198228/|https://events.unl.edu/2026/04/21/197678/,food|trucks|nic,2026-04-01,2026-04-01,,13:00,https://events.unl.edu/2026/04/01/198261/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-012A,events on 2026-04-01 about healthieru sound,date|topic|temporal,1,0,,3625.148,healthieru|sound|music|concert|jazz|rock|band|choir|orchestra|recital|program|activity|wellness|fitness|nutrition|exercise|physical activity|mental health|self care|community|outreach|nonprofit,2026-04-01,2026-04-30,,,https://events.unl.edu/2026/04/24/190536/|https://events.unl.edu/2026/04/25/190536/|https://unl.campuslabs.com/engage/event/12378858|https://events.unl.edu/2026/04/29/196307/|https://unl.campuslabs.com/engage/event/12378605|https://unl.campuslabs.com/engage/event/12378390|https://unl.campuslabs.com/engage/event/12378425|https://unl.campuslabs.com/engage/event/11929546|https://unl.campuslabs.com/engage/event/12110573|https://events.unl.edu/2026/04/24/199185/,healthieru|sound|bath,2026-04-01,2026-04-01,,,https://events.unl.edu/2026/04/01/197047/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-012B,healthieru sound on 2026-04-01 after 12:15,date|time|topic|temporal,1,0,,3436.574,health|university|sound|music|concert|jazz|rock|band|choir|orchestra|recital|wellness|fitness|exercise|physical activity,2026-04-01,2026-04-30,12:15,,https://events.unl.edu/2026/04/22/198927/|https://unl.campuslabs.com/engage/event/12378858|https://events.unl.edu/2026/04/24/190536/|https://events.unl.edu/2026/04/25/190536/|https://events.unl.edu/2026/04/24/199185/|https://events.unl.edu/2026/04/22/198681/|https://events.unl.edu/2026/04/23/198682/|https://events.unl.edu/2026/04/24/198683/|https://events.unl.edu/2026/04/25/198684/|https://events.unl.edu/2026/04/26/198685/,healthieru|sound|bath,2026-04-01,2026-04-01,12:15,,https://events.unl.edu/2026/04/01/197047/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-012C,healthieru sound on 2026-04-01 before 14:15,date|time|topic|temporal,1,0,,3437.267,healthier|university|sound|music|concert|jazz|rock|band|choir|orchestra|recital|wellness|fitness|exercise|physical activity,2026-04-01,2026-04-30,00:00,13:59,https://unl.campuslabs.com/engage/event/11952649|https://unl.campuslabs.com/engage/event/12380416|https://unl.campuslabs.com/engage/event/12173130|https://unl.campuslabs.com/engage/event/12173131|https://events.unl.edu/2026/04/22/198927/|https://unl.campuslabs.com/engage/event/12145402|https://unl.campuslabs.com/engage/event/12308955|https://unl.campuslabs.com/engage/event/12238649|https://unl.campuslabs.com/engage/event/11927990|https://unl.campuslabs.com/engage/event/11974955,healthieru|sound|bath,2026-04-01,2026-04-01,,14:15,https://events.unl.edu/2026/04/01/197047/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-013A,events on 2026-04-01 about cas career,date|topic|temporal,1,0,,3876.052,career|cas|job|profession|industry|work|vocation|pursuit|path|goal|objective|ambition|dream|aspiration|mission|purpose|calling|occupation|field|arena|domain|realm,2026-04-01,2026-04-30,,,https://events.unl.edu/2026/04/22/195934/|https://events.unl.edu/2026/04/23/195935/|https://events.unl.edu/2026/04/29/195934/|https://events.unl.edu/2026/04/30/195935/|https://events.unl.edu/2026/04/28/195728/|https://unl.campuslabs.com/engage/event/12417277|https://unl.campuslabs.com/engage/event/11906751|https://unl.campuslabs.com/engage/event/11906752|https://events.unl.edu/2026/04/22/199243/|https://events.unl.edu/2026/04/23/198458/,cas|career|ins,2026-04-01,2026-04-01,,,https://events.unl.edu/2026/04/01/195934/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-013B,cas career on 2026-04-01 after 13:00,date|time|topic|temporal,1,0,,3389.712,career|cas|job|profession|industry|work|vocation|occupation|pursuit|path|goal|objective|ambition|dream|aspiration,2026-04-01,2026-04-30,13:00,,https://events.unl.edu/2026/04/22/195934/|https://events.unl.edu/2026/04/23/195935/|https://events.unl.edu/2026/04/29/195934/|https://events.unl.edu/2026/04/30/195935/|https://events.unl.edu/2026/04/28/195728/|https://unl.campuslabs.com/engage/event/11906751|https://unl.campuslabs.com/engage/event/11906752|https://events.unl.edu/2026/04/23/198458/|https://events.unl.edu/2026/04/29/197169/|https://unl.campuslabs.com/engage/event/12413538,cas|career|ins,2026-04-01,2026-04-01,13:00,,https://events.unl.edu/2026/04/01/195934/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-013C,cas career on 2026-04-01 before 15:00,date|time|topic|temporal,1,0,,3397.851,career|job|profession|industry|work|employment|occupation|vocation|pursuit|path|goal|objective|ambition|dream|aspiration,2026-04-01,2026-04-30,00:00,14:59,https://events.unl.edu/2026/04/22/195934/|https://events.unl.edu/2026/04/23/195935/|https://events.unl.edu/2026/04/29/195934/|https://events.unl.edu/2026/04/30/195935/|https://events.unl.edu/2026/04/19/198228/|https://events.unl.edu/2026/04/20/198228/|https://events.unl.edu/2026/04/21/198228/|https://events.unl.edu/2026/04/21/199299/|https://events.unl.edu/2026/04/21/198946/|https://events.unl.edu/2026/04/21/194804/,cas|career|ins,2026-04-01,2026-04-01,,15:00,https://events.unl.edu/2026/04/01/195934/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-014A,events on 2026-04-01 about instagram global,date|topic|temporal,1,0,,3959.483,instagram|global|social media|online|community|networking|marketing|branding|advertising|promotion|publicity|awareness|reach|engagement|influence|audience|targeted|specific|niche|broad|wide|worldwide,2026-04-01,2026-04-30,,,https://unl.campuslabs.com/engage/event/12378605|https://unl.campuslabs.com/engage/event/12378390|https://unl.campuslabs.com/engage/event/11929546|https://unl.campuslabs.com/engage/event/12419315|https://unl.campuslabs.com/engage/event/12378425|https://unl.campuslabs.com/engage/event/12073192|https://unl.campuslabs.com/engage/event/12274227|https://events.unl.edu/2026/04/22/199288/|https://events.unl.edu/2026/04/23/198237/|https://events.unl.edu/2026/04/24/198003/,instagram|global|experiences,2026-04-01,2026-04-01,,,https://events.unl.edu/2026/04/01/195888/
ollama:llama3:latest,ollama,llama3:latest,RIG-TMP-014B,instagram global on 2026-04-01 after 14:00,date|time|topic|temporal,1,0,,3589.508,instagram|global|social media|online|platform|community|networking|marketing|advertising|branding|reputation|awareness|engagement|reach|influence|audience|targeted|specific|niche,2026-04-01,2026-04-30,14:00,,https://unl.campuslabs.com/engage/event/12378605|https://unl.campuslabs.com/engage/event/12378390|https://unl.campuslabs.com/engage/event/11929546|https://unl.campuslabs.com/engage/event/12419315|https://unl.campuslabs.com/engage/event/12378425|https://unl.campuslabs.com/engage/event/12073192|https://unl.campuslabs.com/engage/event/12274227|https://events.unl.edu/2026/04/24/198003/|https://events.unl.edu/2026/04/29/195596/|https://unl.campuslabs.com/engage/event/12436325,instagram|global|experiences,2026-04-01,2026-04-01,14:00,,https://events.unl.edu/2026/04/01/195888/
