model_key,provider,model_name,case_id,query,tags,parse_success,timed_out,error,latency_ms,keywords_pred,date_from_pred,date_to_pred,time_from_pred,time_to_pred,predicted_urls,expected_keywords,expected_date_from,expected_date_to,expected_time_from,expected_time_to,expected_relevant_urls
ollama:llama3:latest,ollama,llama3:latest,RIG-RBS-005A,hey any last day events on 2026-04-01?,noisy|topic|date,1,0,,3068.419,last day|2026-04-01,2026-04-01,2026-04-30,,,,last|day|apply,2026-04-01,2026-04-01,,,https://events.unl.edu/2026/04/01/196201/
ollama:llama3:latest,ollama,llama3:latest,RIG-RBS-005B,need last day 2026-04-01 around 23:55,noisy|topic|date|time,1,0,,3159.966,last|day|need|23:55,2026-04-01,2026-04-30,23:00,23:59,https://unl.campuslabs.com/engage/event/12417277|https://unl.campuslabs.com/engage/event/11934016|https://unl.campuslabs.com/engage/event/12086925|https://unl.campuslabs.com/engage/event/12004075|https://unl.campuslabs.com/engage/event/11934018|https://unl.campuslabs.com/engage/event/12428612|https://unl.campuslabs.com/engage/event/12086926,last|day|apply,2026-04-01,2026-04-01,23:55,23:59,https://events.unl.edu/2026/04/01/196201/
ollama:llama3:latest,ollama,llama3:latest,RIG-RBS-005C,LOOKING FOR LAST DAY EVENT,noisy|topic,1,0,,3053.598,last day|final|conclusion|wrap up|end of semester|graduation|farewell|celebration,2026-04-30,2026-04-30,,,https://events.unl.edu/2026/04/30/190101/|https://events.unl.edu/2026/04/30/198743/|https://events.unl.edu/2026/04/30/198788/,last|day|apply,,,,,https://events.unl.edu/2026/04/01/196201/
ollama:llama3:latest,ollama,llama3:latest,RIG-RBS-006A,hey any priority deadline events on 2026-04-01?,noisy|topic|date,1,0,,2994.567,deadline|priority,2026-04-01,2026-04-30,,,https://events.unl.edu/2026/04/22/198346/|https://unl.campuslabs.com/engage/event/12320746|https://events.unl.edu/2026/04/22/196774/|https://events.unl.edu/2026/04/23/198367/|https://events.unl.edu/2026/04/25/195342/|https://events.unl.edu/2026/04/29/196774/,priority|deadline|first,2026-04-01,2026-04-01,,,https://events.unl.edu/2026/04/01/196199/
ollama:llama3:latest,ollama,llama3:latest,RIG-RBS-006B,need priority deadline 2026-04-01 around 23:55,noisy|topic|date|time,1,0,,3187.034,deadline|priority|need|23:55,2026-04-01,2026-04-30,23:00,23:59,https://unl.campuslabs.com/engage/event/12428612,priority|deadline|first,2026-04-01,2026-04-01,23:55,23:59,https://events.unl.edu/2026/04/01/196199/
ollama:llama3:latest,ollama,llama3:latest,RIG-RBS-006C,LOOKING FOR PRIORITY DEADLINE EVENT,noisy|topic,1,0,,3575.641,priority|deadline|important|urgent|crucial|essential|must-do|key|critical|time-sensitive|timely|schedule|calendar|planner|organizer|manager|coordinator|leader,2026-04-30,2026-04-30,,,https://events.unl.edu/2026/04/30/190663/|https://unl.campuslabs.com/engage/event/12110573|https://events.unl.edu/2026/04/30/197926/|https://events.unl.edu/2026/04/30/195935/,priority|deadline|first,,,,,https://events.unl.edu/2026/04/01/196199/
ollama:llama3:latest,ollama,llama3:latest,RIG-RBS-007A,hey any pre retirement events on 2026-04-02?,noisy|topic|date,1,0,,3448.358,pre|retirement|party|celebration|reunion|gathering|get-together|social|networking|fun|entertainment|activities|games|food|drink|music|dance|award|recognition|milestone|achievement,2026-04-02,2026-04-30,,,https://unl.campuslabs.com/engage/event/12378858|https://events.unl.edu/2026/04/23/198237/|https://unl.campuslabs.com/engage/event/12380416|https://events.unl.edu/2026/04/28/199251/|https://unl.campuslabs.com/engage/event/11906751|https://unl.campuslabs.com/engage/event/12425477|https://unl.campuslabs.com/engage/event/12418327|https://unl.campuslabs.com/engage/event/11906752|https://unl.campuslabs.com/engage/event/12401781|https://events.unl.edu/2026/04/22/199182/,pre|retirement,2026-04-02,2026-04-02,,,https://events.unl.edu/2026/04/02/184647/
ollama:llama3:latest,ollama,llama3:latest,RIG-RBS-007B,need pre retirement 2026-04-02 around 08:30,noisy|topic|date|time,1,0,,3387.032,pre|retirement|career|transition|planning|advice|resources|support|networking|professional|development|growth|opportunities,2026-04-02,2026-04-02,08:30,08:30,,pre|retirement,2026-04-02,2026-04-02,08:30,10:30,https://events.unl.edu/2026/04/02/184647/
ollama:llama3:latest,ollama,llama3:latest,RIG-RBS-007C,LOOKING FOR PRE RETIREMENT EVENT,noisy|topic,1,0,,4008.284,pre|retirement|career|transition|planning|workshop|seminar|session|forum|panel|discussion|networking|community|support|resources|advice|guidance|mentorship|coaching|consultation|training|education|development|growth|opportunity,2026-04-30,2026-04-30,,,https://events.unl.edu/2026/04/30/195935/|https://unl.campuslabs.com/engage/event/12110573|https://events.unl.edu/2026/04/30/199209/|https://events.unl.edu/2026/04/30/198788/|https://unl.campuslabs.com/engage/event/11901082|https://events.unl.edu/2026/04/30/191198/|https://events.unl.edu/2026/04/30/190663/|https://events.unl.edu/2026/04/30/199207/|https://events.unl.edu/2026/04/30/197926/|https://events.unl.edu/2026/04/30/198813/,pre|retirement,,,,,https://events.unl.edu/2026/04/02/184647/
ollama:llama3:latest,ollama,llama3:latest,RIG-RBS-008A,hey any certified community events on 2026-04-02?,noisy|topic|date,1,0,,3311.569,certified|community|nonprofit|volunteer|service|outreach|charity|fundraiser|donation|philanthropy|social|gathering|meeting|forum|fair|festival|carnival,2026-04-02,2026-04-02,,,,certified|community|behavioral,2026-04-02,2026-04-02,,,https://events.unl.edu/2026/04/02/198650/
ollama:llama3:latest,ollama,llama3:latest,RIG-RBS-008B,need certified community 2026-04-02 around 09:00,noisy|topic|date|time,1,0,,3272.260,certified|community|service|nonprofit|volunteer|outreach|program|organization,2026-04-02,2026-04-02,09:00,09:00,,certified|community|behavioral,2026-04-02,2026-04-02,09:00,11:00,https://events.unl.edu/2026/04/02/198650/
ollama:llama3:latest,ollama,llama3:latest,RIG-RBS-008C,LOOKING FOR CERTIFIED COMMUNITY EVENT,noisy|topic,1,0,,3922.240,certified|community|service|nonprofit|volunteer|outreach|charity|fundraiser|benefit|donation|philanthropy|social|impact|make a difference|give back|help others|make a change,2026-04-30,2026-04-30,,,https://unl.campuslabs.com/engage/event/12110573|https://unl.campuslabs.com/engage/event/11901082|https://events.unl.edu/2026/04/30/191198/|https://events.unl.edu/2026/04/30/190663/|https://unl.campuslabs.com/engage/event/12086998|https://events.unl.edu/2026/04/30/199207/|https://events.unl.edu/2026/04/30/190101/|https://events.unl.edu/2026/04/30/198743/|https://events.unl.edu/2026/04/30/198788/|https://unl.campuslabs.com/engage/event/12435103,certified|community|behavioral,,,,,https://events.unl.edu/2026/04/02/198650/
ollama:llama3:latest,ollama,llama3:latest,RIG-RBS-009A,hey any great plains events on 2026-04-02?,noisy|topic|date,1,0,,3023.299,plains|great|university,2026-04-02,2026-04-30,,,https://unl.campuslabs.com/engage/event/12363090|https://unl.campuslabs.com/engage/event/11952649|https://events.unl.edu/2026/04/21/196878/|https://events.unl.edu/2026/04/23/197727/|https://events.unl.edu/2026/04/22/198927/|https://unl.campuslabs.com/engage/event/12385693|https://events.unl.edu/2026/04/21/198691/|https://events.unl.edu/2026/04/22/199301/|https://events.unl.edu/2026/04/22/198948/|https://events.unl.edu/2026/04/23/198237/,great|plains|talk,2026-04-02,2026-04-02,,,https://events.unl.edu/2026/04/02/198729/
ollama:llama3:latest,ollama,llama3:latest,RIG-RBS-009B,need great plains 2026-04-02 around 09:00,noisy|topic|date|time,1,0,,3716.840,great|plains|conference|meeting|gathering|get-together|reunion|symposium|seminar|workshop|session|talk|presentation|panel|forum|roundtable|summit,2026-04-02,2026-04-02,09:00,09:00,,great|plains|talk,2026-04-02,2026-04-02,09:00,11:00,https://events.unl.edu/2026/04/02/198729/
ollama:llama3:latest,ollama,llama3:latest,RIG-RBS-009C,LOOKING FOR GREAT PLAINS EVENT,noisy|topic,1,0,,3966.970,great|plains|concert|festival|fair|exhibition|gathering|meeting|conference|symposium|seminar|workshop|class|course|training|session|panel|talk|lecture|presentation,2026-04-30,2026-04-30,,,https://unl.campuslabs.com/engage/event/12086998|https://unl.campuslabs.com/engage/event/12004161|https://unl.campuslabs.com/engage/event/12131717|https://events.unl.edu/2026/04/30/195935/|https://unl.campuslabs.com/engage/event/12173131|https://unl.campuslabs.com/engage/event/12028390|https://unl.campuslabs.com/engage/event/11925238|https://unl.campuslabs.com/engage/event/12080932|https://events.unl.edu/2026/04/30/197926/|https://events.unl.edu/2026/04/30/198813/,great|plains|talk,,,,,https://events.unl.edu/2026/04/02/198729/
ollama:llama3:latest,ollama,llama3:latest,RIG-RBS-010A,hey any nrich goals events on 2026-04-02?,noisy|topic|date,1,0,,4081.987,nrich|goals|goal|objective|target|aim|strive|aspiration|ambition|dream|vision|mission|plan|strategy|approach|method|technique|tactic|pursuit|endeavor|effort|drive|motivation|inspiration|encouragement|support,2026-04-02,2026-04-30,,,https://events.unl.edu/2026/04/24/198238/|https://events.unl.edu/2026/04/25/198240/|https://events.unl.edu/2026/04/23/198237/|https://events.unl.edu/2026/04/30/199209/|https://events.unl.edu/2026/04/21/196863/|https://unl.campuslabs.com/engage/event/12378605|https://events.unl.edu/2026/04/29/197169/|https://events.unl.edu/2026/04/30/198813/|https://events.unl.edu/2026/04/22/198927/|https://events.unl.edu/2026/04/23/198330/,nrich|goals|growth,2026-04-02,2026-04-02,,,https://events.unl.edu/2026/04/02/195651/
ollama:llama3:latest,ollama,llama3:latest,RIG-RBS-010B,need nrich goals 2026-04-02 around 10:00,noisy|topic|date|time,1,0,,3438.032,nrich|goals|objectives|targets|strategies|plans|vision|mission|direction|purpose|motivation|inspiration|drive|ambition|aspirations,2026-04-02,2026-04-02,09:00,11:00,,nrich|goals|growth,2026-04-02,2026-04-02,10:00,12:00,https://events.unl.edu/2026/04/02/195651/
ollama:llama3:latest,ollama,llama3:latest,RIG-RBS-010C,LOOKING FOR NRICH GOALS EVENT,noisy|topic,1,0,,3677.708,nrich|goals|competition|challenge|target|objective|aim|goal-setting|strategic|planning|achievement|success,2026-04-30,2026-04-30,,,https://events.unl.edu/2026/04/30/198813/|https://events.unl.edu/2026/04/30/199207/|https://events.unl.edu/2026/04/30/190101/|https://events.unl.edu/2026/04/30/198743/|https://events.unl.edu/2026/04/30/198788/|https://events.unl.edu/2026/04/30/198330/|https://unl.campuslabs.com/engage/event/12173131|https://unl.campuslabs.com/engage/event/12028390,nrich|goals|growth,,,,,https://events.unl.edu/2026/04/02/195651/
ollama:llama3:latest,ollama,llama3:latest,RIG-RBS-011A,hey any pivot database events on 2026-04-02?,noisy|topic|date,1,0,,3038.325,pivot|database|hey,2026-04-02,2026-04-30,,,https://events.unl.edu/2026/04/21/197216/|https://events.unl.edu/2026/04/22/198927/|https://events.unl.edu/2026/04/24/198305/|https://events.unl.edu/2026/04/29/198787/|https://unl.campuslabs.com/engage/event/12396213|https://unl.campuslabs.com/engage/event/12084446|https://unl.campuslabs.com/engage/event/11429017|https://unl.campuslabs.com/engage/event/12408460|https://unl.campuslabs.com/engage/event/11429018,pivot|database|training,2026-04-02,2026-04-02,,,https://events.unl.edu/2026/04/02/198581/
ollama:llama3:latest,ollama,llama3:latest,RIG-RBS-011B,need pivot database 2026-04-02 around 10:00,noisy|topic|date|time,1,0,,3182.316,pivot|database|data|information|storage|management|system|software|tool|technology|solution|business|industry|market,2026-04-02,2026-04-30,09:00,17:00,https://events.unl.edu/2026/04/23/198781/|https://events.unl.edu/2026/04/24/198782/|https://events.unl.edu/2026/04/23/198458/|https://events.unl.edu/2026/04/21/198691/|https://events.unl.edu/2026/04/22/198927/|https://events.unl.edu/2026/04/23/189659/|https://events.unl.edu/2026/04/23/198367/|https://events.unl.edu/2026/04/24/189659/|https://events.unl.edu/2026/04/22/199300/|https://events.unl.edu/2026/04/22/198947/,pivot|database|training,2026-04-02,2026-04-02,10:00,12:00,https://events.unl.edu/2026/04/02/198581/
ollama:llama3:latest,ollama,llama3:latest,RIG-RBS-011C,LOOKING FOR PIVOT DATABASE EVENT,noisy|topic,1,0,,3924.555,pivot|databases|database|tech|technology|computing|informatics|information|systems|software|engineering|development|programming|computer|science|research|study|learning|education|university|campus|community|network|social|group|team|project|collaboration|cooperation|partnership,2026-04-30,2026-04-30,,,https://unl.campuslabs.com/engage/event/12028390|https://events.unl.edu/2026/04/30/190663/|https://unl.campuslabs.com/engage/event/11901082|https://unl.campuslabs.com/engage/event/12110573|https://unl.campuslabs.com/engage/event/12080932|https://events.unl.edu/2026/04/30/198813/|https://events.unl.edu/2026/04/30/197926/|https://events.unl.edu/2026/04/30/198743/|https://events.unl.edu/2026/04/30/195935/|https://unl.campuslabs.com/engage/event/12086998,pivot|database|training,,,,,https://events.unl.edu/2026/04/02/198581/
ollama:llama3:latest,ollama,llama3:latest,RIG-RBS-012A,hey any lunch nebraska events on 2026-04-02?,noisy|topic|date,1,0,,3735.162,lunch|nebraska|food|restaurant|catering|dining|meal|snack|buffet|brunch|breakfast|social|gathering|outing|get-together,2026-04-02,2026-04-02,,,,lunch|nebraska|appleseed,2026-04-02,2026-04-02,,,https://events.unl.edu/2026/04/02/198106/
ollama:llama3:latest,ollama,llama3:latest,RIG-RBS-012B,need lunch nebraska 2026-04-02 around 12:00,noisy|topic|date|time,1,0,,4122.489,lunch|food|nebraska|university|campus|meeting|gathering|social|networking|community|service|outreach|nonprofit,2026-04-02,2026-04-02,12:00,13:00,,lunch|nebraska|appleseed,2026-04-02,2026-04-02,12:00,14:00,https://events.unl.edu/2026/04/02/198106/
ollama:llama3:latest,ollama,llama3:latest,RIG-RBS-012C,LOOKING FOR LUNCH NEBRASKA EVENT,noisy|topic,1,0,,3413.536,lunch|food|nebraska|university|campus|student|organization|club|meeting|gathering|social|networking|community,2026-04-30,2026-04-30,,,https://events.unl.edu/2026/04/30/190663/|https://unl.campuslabs.com/engage/event/12080932|https://unl.campuslabs.com/engage/event/11925238|https://unl.campuslabs.com/engage/event/12086998|https://unl.campuslabs.com/engage/event/12110573|https://events.unl.edu/2026/04/30/199209/|https://unl.campuslabs.com/engage/event/12004161|https://unl.campuslabs.com/engage/event/12173131|https://unl.campuslabs.com/engage/event/12399320|https://events.unl.edu/2026/04/30/199207/,lunch|nebraska|appleseed,,,,,https://events.unl.edu/2026/04/02/198106/
ollama:llama3:latest,ollama,llama3:latest,RIG-RBS-013A,hey any nspire drive events on 2026-04-02?,noisy|topic|date,1,0,,3665.856,nspire|drive|meeting|gathering|conference|symposium|seminar|workshop|session|presentation|talk|lecture|panel|forum|exhibition|showcase|fair|trade show|expo,2026-04-02,2026-04-02,,,,nspire|drive|performance,2026-04-02,2026-04-02,,,https://events.unl.edu/2026/04/02/195649/
ollama:llama3:latest,ollama,llama3:latest,RIG-RBS-013B,need nspire drive 2026-04-02 around 13:00,noisy|topic|date|time,1,0,,3718.514,nspire|drive|meeting|gathering|outing|adventure|explore|travel|journey|road trip|carpool|commute|transportation|vehicle|automobile,2026-04-02,2026-04-02,13:00,14:00,,nspire|drive|performance,2026-04-02,2026-04-02,13:00,15:00,https://events.unl.edu/2026/04/02/195649/
ollama:llama3:latest,ollama,llama3:latest,RIG-RBS-013C,LOOKING FOR NSPIRE DRIVE EVENT,noisy|topic,1,0,,3308.452,inspire|drive|motivation|encouragement|community|service|outreach|nonprofit|volunteer|charity|fundraiser|awareness|campaign|initiative|program|project,,,,,https://unl.campuslabs.com/engage/event/12398925|https://unl.campuslabs.com/engage/event/12378605|https://unl.campuslabs.com/engage/event/11929546|https://unl.campuslabs.com/engage/event/12378487|https://unl.campuslabs.com/engage/event/12378390|https://unl.campuslabs.com/engage/event/12378425|https://unl.campuslabs.com/engage/event/12110573|https://unl.campuslabs.com/engage/event/12378454|https://unl.campuslabs.com/engage/event/12412975|https://events.unl.edu/2026/04/20/197678/,nspire|drive|performance,,,,,https://events.unl.edu/2026/04/02/195649/
ollama:llama3:latest,ollama,llama3:latest,RIG-RBS-014A,hey any benefits overview events on 2026-04-02?,noisy|topic|date,1,0,,3636.750,benefits|overview|food|pasta|pizza|tacos|burger|salad|bbq|sushi|music|concert|jazz|rock|band|choir|orchestra|recital|volunteer|service|community|outreach|nonprofit,2026-04-02,2026-04-30,,,https://events.unl.edu/2026/04/23/191198/|https://events.unl.edu/2026/04/30/191198/|https://events.unl.edu/2026/04/24/199185/|https://unl.campuslabs.com/engage/event/12378605|https://unl.campuslabs.com/engage/event/12378390|https://unl.campuslabs.com/engage/event/12378425|https://unl.campuslabs.com/engage/event/11929546|https://unl.campuslabs.com/engage/event/12110573|https://events.unl.edu/2026/04/24/190536/|https://events.unl.edu/2026/04/25/190536/,benefits|overview,2026-04-02,2026-04-02,,,https://events.unl.edu/2026/04/02/191198/
ollama:llama3:latest,ollama,llama3:latest,RIG-RBS-014B,need benefits overview 2026-04-02 around 14:00,noisy|topic|date|time,1,0,,3494.322,benefits|overview|insurance|healthcare|employee|program|package|plan|coverage|services|resources|information|summary|report|analysis|study|research|data|statistics,2026-04-02,2026-04-02,14:00,14:00,,benefits|overview,2026-04-02,2026-04-02,14:00,16:00,https://events.unl.edu/2026/04/02/191198/
ollama:llama3:latest,ollama,llama3:latest,RIG-RBS-014C,LOOKING FOR BENEFITS OVERVIEW EVENT,noisy|topic,1,0,,3639.285,benefits|overview|presentation|summary|report|update|information|details|recap|review|analysis|evaluation|assessment|study|research|findings|results|conclusion|outcome|impact|effectiveness|value|worth|importance|significance,2026-04-30,2026-04-30,,,https://events.unl.edu/2026/04/30/191198/|https://events.unl.edu/2026/04/30/199207/|https://events.unl.edu/2026/04/30/197926/|https://events.unl.edu/2026/04/30/190663/|https://events.unl.edu/2026/04/30/198813/|https://events.unl.edu/2026/04/30/198743/|https://unl.campuslabs.com/engage/event/12086998,benefits|overview,,,,,https://events.unl.edu/2026/04/02/191198/
ollama:llama3:latest,ollama,llama3:latest,RIG-RBS-015A,hey any time fair events on 2026-04-02?,noisy|topic|date,1,0,,3468.731,fair|festival|carnival|exhibition|gathering|meeting|conference|symposium|seminar|workshop|trade show|market|bazaar|sale|auction,2026-04-02,2026-04-30,,,https://events.unl.edu/2026/04/23/198237/|https://events.unl.edu/2026/04/24/198238/|https://events.unl.edu/2026/04/25/198240/|https://events.unl.edu/2026/04/21/197565/|https://unl.campuslabs.com/engage/event/12396190|https://unl.campuslabs.com/engage/event/12421114|https://unl.campuslabs.com/engage/event/12302854|https://unl.campuslabs.com/engage/event/12274227|https://events.unl.edu/2026/04/19/198228/|https://events.unl.edu/2026/04/20/198228/,time|fair,2026-04-02,2026-04-02,,,https://events.unl.edu/2026/04/02/195764/
